Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
6/6/2020,ID-KS,Kalimantan Selatan,34,2,4,28,1246,97,108,1041,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,8.45,309.72,0.50,24.11,7.78%,8.67%,0.48,1.00
6/7/2020,ID-GO,Gorontalo,8,0,4,4,134,6,60,68,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,6.78,113.50,0.00,5.08,4.48%,44.78%,1.60,1.00
6/7/2020,ID-KU,Kalimantan Utara,1,0,11,-10,169,2,119,48,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,260.64,0.00,3.08,1.18%,70.41%,1.00,1.00
6/7/2020,ID-KT,Kalimantan Tengah,1,0,11,-10,492,25,160,307,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,191.42,0.00,9.73,5.08%,32.52%,0.07,1.00
6/7/2020,ID-SS,Sumatera Selatan,25,0,47,-22,1127,40,343,744,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.04,137.15,0.00,4.87,3.55%,30.43%,0.83,0.00
6/7/2020,ID-NB,Nusa Tenggara Barat,10,0,14,-4,806,21,325,460,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.90,152.93,0.00,3.98,2.61%,40.32%,0.24,0.00
6/7/2020,ID-SG,Sulawesi Tenggara,2,0,10,-8,256,5,154,97,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.76,97.14,0.00,1.90,1.95%,60.16%,,1.00
6/7/2020,ID-KS,Kalimantan Selatan,38,3,0,35,1284,100,108,1076,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,9.45,319.16,0.75,24.86,7.79%,8.41%,1.12,1.50
6/7/2020,ID-JB,Jawa Barat,35,0,99,-64,2328,153,873,1302,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.77,51.55,0.00,3.39,6.57%,37.50%,2.92,1.00
6/7/2020,ID-ST,Sulawesi Tengah,20,0,7,13,159,4,93,62,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,6.77,53.80,0.00,1.35,2.52%,58.49%,6.67,1.00
6/7/2020,ID-KR,Kepulauan Riau,1,0,0,1,222,15,118,89,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.52,115.06,0.00,7.77,6.76%,53.15%,0.25,1.00
6/7/2020,ID-RI,Riau,0,0,0,0,117,6,101,10,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,19.26,0.00,0.99,5.13%,86.32%,0.00,1.00
6/7/2020,ID-MU,Maluku Utara,1,0,0,1,186,19,33,134,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,142.22,0.00,14.53,10.22%,17.74%,0.14,1.00
6/7/2020,ID-PA,Papua,58,0,0,58,1062,7,78,977,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,13.36,244.68,0.00,1.61,0.66%,7.34%,0.67,1.00
6/7/2020,ID-SU,Sumatera Utara,0,0,0,0,598,46,179,373,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,40.20,0.00,3.09,7.69%,29.93%,0.00,1.00
6/7/2020,ID-LA,Lampung,1,0,1,0,143,11,95,37,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,15.72,0.00,1.21,7.69%,66.43%,0.50,1.00
6/7/2020,IDN,Indonesia,672,50,591,31,31186,1851,10498,18837,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,2.53,117.60,0.19,6.98,5.94%,33.66%,0.68,1.61
6/7/2020,ID-JA,Jambi,0,0,0,0,102,0,27,75,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,29.20,0.00,0.00,0.00%,26.47%,0.00,1.00
6/7/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,97,1,14,82,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,17.93,0.00,0.18,1.03%,14.43%,1.00,1.00
6/7/2020,ID-PB,Papua Barat,1,0,0,1,179,1,74,104,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.88,156.92,0.00,0.88,0.56%,41.34%,0.33,1.00
6/7/2020,ID-KB,Kalimantan Barat,0,0,0,0,207,2,113,92,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,38.17,0.00,0.37,0.97%,54.59%,0.00,1.00
6/7/2020,ID-SN,Sulawesi Selatan,64,0,0,64,1894,93,672,1129,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.79,200.91,0.00,9.87,4.91%,35.48%,0.98,1.00
6/7/2020,ID-AC,Aceh,0,0,0,0,20,1,18,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.81,0.00,0.19,5.00%,90.00%,1.00,1.00
6/7/2020,ID-JK,DKI Jakarta,171,5,296,-130,7529,509,3090,3930,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,15.77,694.16,0.46,46.93,6.76%,41.04%,1.47,
6/7/2020,ID-MA,Maluku,8,0,0,8,269,8,66,195,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,4.33,145.63,0.00,4.33,2.97%,24.54%,1.14,1.00
6/7/2020,ID-JI,Jawa Timur,113,20,48,45,5870,482,1397,3991,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,2.79,145.01,0.49,11.91,8.21%,23.80%,0.42,1.18
6/7/2020,ID-SB,Sumatera Barat,8,0,4,4,626,27,340,259,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,1.45,113.42,0.00,4.89,4.31%,54.31%,0.73,1.00
6/7/2020,ID-SR,Sulawesi Barat,2,0,3,-1,94,2,61,31,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,1.28,60.26,0.00,1.28,2.13%,64.89%,,1.00
6/7/2020,ID-JT,Jawa Tengah,51,22,9,20,1604,89,403,1112,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,1.40,44.11,0.60,2.45,5.55%,25.12%,1.89,
6/7/2020,ID-SA,Sulawesi Utara,25,2,2,21,493,45,63,385,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,9.46,186.61,0.76,17.03,9.13%,12.78%,0.32,
6/7/2020,ID-BT,Banten,10,0,5,5,977,70,370,537,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,0.93,91.12,0.00,6.53,7.16%,37.87%,0.27,0.00
6/7/2020,ID-BE,Bengkulu,0,0,3,-3,92,5,40,47,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,46.01,0.00,2.50,5.43%,43.48%,1.00,0.00
6/7/2020,ID-BB,Kepulauan Bangka Belitung,4,0,1,3,102,1,36,65,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,2.90,73.93,0.00,0.72,0.98%,35.29%,0.24,1.00
6/7/2020,ID-KI,Kalimantan Timur,2,0,4,-2,326,3,208,115,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.56,91.77,0.00,0.84,0.92%,63.80%,0.20,1.00
6/7/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,2,0,229,8,187,34,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,63.07,0.00,2.20,3.49%,81.66%,0.50,1.00
6/7/2020,ID-BA,Bali,25,0,2,23,573,3,366,204,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,5.93,135.91,0.00,0.71,0.52%,63.87%,0.76,1.00
6/8/2020,ID-GO,Gorontalo,0,1,2,-3,134,7,62,65,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,113.50,0.85,5.93,5.22%,46.27%,0.00,
6/8/2020,ID-KT,Kalimantan Tengah,8,2,0,6,500,27,160,313,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,3.11,194.53,0.78,10.50,5.40%,32.00%,8.00,
6/8/2020,ID-SG,Sulawesi Tenggara,0,0,1,-1,256,5,155,96,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,97.14,0.00,1.90,1.95%,60.55%,0.00,1.00
6/8/2020,ID-KR,Kepulauan Riau,1,0,2,-1,223,15,120,88,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.52,115.58,0.00,7.77,6.73%,53.81%,1.00,1.00
6/8/2020,ID-NT,Nusa Tenggara Timur,6,0,16,-10,103,1,30,72,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.11,19.03,0.00,0.18,0.97%,29.13%,,1.00
6/8/2020,ID-YO,Daerah Istimewa Yogyakarta,3,0,4,-1,232,8,191,33,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,63.89,0.00,2.20,3.45%,82.33%,1.50,1.00
6/8/2020,ID-BA,Bali,12,0,4,8,585,3,370,212,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.85,138.75,0.00,0.71,0.51%,63.25%,0.48,1.00
6/8/2020,ID-KU,Kalimantan Utara,0,0,10,-10,169,2,129,38,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,260.64,0.00,3.08,1.18%,76.33%,0.00,1.00
6/8/2020,ID-SS,Sumatera Selatan,29,0,47,-18,1156,40,390,726,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.53,140.67,0.00,4.87,3.46%,33.74%,1.16,1.00
6/8/2020,ID-NB,Nusa Tenggara Barat,14,1,0,13,820,22,325,473,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,2.66,155.59,0.19,4.17,2.68%,39.63%,1.40,
6/8/2020,ID-KS,Kalimantan Selatan,62,0,9,53,1346,100,117,1129,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,15.41,334.57,0.00,24.86,7.43%,8.69%,1.63,0.00
6/8/2020,ID-ST,Sulawesi Tengah,0,0,0,0,159,4,93,62,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,53.80,0.00,1.35,2.52%,58.49%,0.00,1.00
6/8/2020,ID-JB,Jawa Barat,23,3,74,-54,2351,156,947,1248,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.51,52.06,0.07,3.45,6.64%,40.28%,0.66,
6/8/2020,ID-RI,Riau,0,0,6,-6,117,6,107,4,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,19.26,0.00,0.99,5.13%,91.45%,1.00,1.00
6/8/2020,ID-PA,Papua,27,0,0,27,1089,7,78,1004,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.22,250.90,0.00,1.61,0.64%,7.16%,0.47,1.00
6/8/2020,ID-JA,Jambi,0,0,0,0,102,0,27,75,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,29.20,0.00,0.00,0.00%,26.47%,1.00,1.00
6/8/2020,ID-MU,Maluku Utara,0,0,0,0,186,19,33,134,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,142.22,0.00,14.53,10.22%,17.74%,0.00,1.00
6/8/2020,ID-SU,Sumatera Utara,2,2,10,-10,600,48,189,363,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,40.34,0.13,3.23,8.00%,31.50%,,
6/8/2020,IDN,Indonesia,847,32,406,409,32033,1883,10904,19246,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.19,120.79,0.12,7.10,5.88%,34.04%,1.26,0.64
6/8/2020,ID-LA,Lampung,1,0,3,-2,144,11,98,35,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,15.83,0.00,1.21,7.64%,68.06%,1.00,1.00
6/8/2020,ID-PB,Papua Barat,0,0,0,0,179,1,74,104,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.00,156.92,0.00,0.88,0.56%,41.34%,0.00,1.00
6/8/2020,ID-SN,Sulawesi Selatan,109,0,0,109,2003,93,672,1238,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,11.56,212.48,0.00,9.87,4.64%,33.55%,1.70,1.00
6/8/2020,ID-JI,Jawa Timur,376,19,90,267,6246,501,1487,4258,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,9.29,154.30,0.47,12.38,8.02%,23.81%,3.33,0.95
6/8/2020,ID-KI,Kalimantan Timur,9,0,3,6,335,3,211,121,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,2.53,94.31,0.00,0.84,0.90%,62.99%,4.50,1.00
6/8/2020,ID-KB,Kalimantan Barat,0,0,3,-3,207,2,116,89,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,38.17,0.00,0.37,0.97%,56.04%,1.00,1.00
6/8/2020,ID-AC,Aceh,0,0,0,0,20,1,18,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,3.81,0.00,0.19,5.00%,90.00%,1.00,1.00
6/8/2020,ID-MA,Maluku,38,0,13,25,307,8,79,220,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,20.57,166.21,0.00,4.33,2.61%,25.73%,4.75,1.00
6/8/2020,ID-JK,DKI Jakarta,89,0,76,13,7618,509,3166,3943,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,8.21,702.37,0.00,46.93,6.68%,41.56%,0.52,0.00
6/8/2020,ID-SB,Sumatera Barat,0,0,11,-11,626,27,351,248,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,113.42,0.00,4.89,4.31%,56.07%,0.00,1.00
6/8/2020,ID-JT,Jawa Tengah,27,0,10,17,1631,89,413,1129,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.74,44.85,0.00,2.45,5.46%,25.32%,0.53,0.00
6/8/2020,ID-BB,Kepulauan Bangka Belitung,0,0,0,0,102,1,36,65,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.00,73.93,0.00,0.72,0.98%,35.29%,0.00,1.00
6/8/2020,ID-SR,Sulawesi Barat,0,0,1,-1,94,2,62,30,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,60.26,0.00,1.28,2.13%,65.96%,0.00,1.00
6/8/2020,ID-SA,Sulawesi Utara,15,2,9,4,508,47,72,389,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,5.68,192.29,0.76,17.79,9.25%,14.17%,0.60,1.00
6/8/2020,ID-BE,Bengkulu,0,0,0,0,92,5,40,47,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,46.01,0.00,2.50,5.43%,43.48%,1.00,1.00
6/8/2020,ID-BT,Banten,11,0,2,9,988,70,372,546,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.03,92.14,0.00,6.53,7.09%,37.65%,1.10,1.00
6/9/2020,ID-GO,Gorontalo,5,0,0,5,139,7,62,70,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,4.23,117.73,0.00,5.93,5.04%,44.60%,,0.00
6/9/2020,ID-SG,Sulawesi Tenggara,4,0,17,-13,260,5,172,83,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,98.65,0.00,1.90,1.92%,66.15%,,1.00
6/9/2020,ID-YO,Daerah Istimewa Yogyakarta,2,0,0,2,234,8,191,35,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.55,64.44,0.00,2.20,3.42%,81.62%,0.67,1.00
6/9/2020,ID-NB,Nusa Tenggara Barat,8,3,0,5,828,25,325,478,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,1.52,157.11,0.57,4.74,3.02%,39.25%,0.57,3.00
6/9/2020,ID-SU,Sumatera Utara,11,4,0,7,611,52,189,370,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.74,41.08,0.27,3.50,8.51%,30.93%,5.50,2.00
6/9/2020,ID-BE,Bengkulu,0,0,6,-6,92,5,46,41,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,46.01,0.00,2.50,5.43%,50.00%,1.00,1.00
6/9/2020,ID-BT,Banten,15,1,19,-5,1003,71,391,541,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.40,93.54,0.09,6.62,7.08%,38.98%,1.36,
6/9/2020,ID-KT,Kalimantan Tengah,18,0,0,18,518,27,160,331,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,7.00,201.53,0.00,10.50,5.21%,30.89%,2.25,0.00
6/9/2020,ID-KR,Kepulauan Riau,0,1,2,-3,223,16,122,85,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,115.58,0.52,8.29,7.17%,54.71%,0.00,
6/9/2020,ID-NT,Nusa Tenggara Timur,0,0,0,0,103,1,30,72,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,19.03,0.00,0.18,0.97%,29.13%,0.00,1.00
6/9/2020,ID-BA,Bali,14,0,32,-18,599,3,402,194,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,3.32,142.07,0.00,0.71,0.50%,67.11%,1.17,1.00
6/9/2020,ID-SS,Sumatera Selatan,30,0,11,19,1186,40,401,745,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,3.65,144.33,0.00,4.87,3.37%,33.81%,1.03,1.00
6/9/2020,ID-KU,Kalimantan Utara,1,0,1,0,170,2,130,38,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,262.18,0.00,3.08,1.18%,76.47%,,1.00
6/9/2020,ID-KS,Kalimantan Selatan,91,4,1,86,1437,104,118,1215,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,22.62,357.19,0.99,25.85,7.24%,8.21%,1.47,
6/9/2020,ID-JB,Jawa Barat,25,0,11,14,2376,156,958,1262,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.55,52.61,0.00,3.45,6.57%,40.32%,1.09,0.00
6/9/2020,ID-MU,Maluku Utara,4,0,0,4,190,19,33,138,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,145.28,0.00,14.53,10.00%,17.37%,,1.00
6/9/2020,ID-ST,Sulawesi Tengah,0,0,0,0,159,4,93,62,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,53.80,0.00,1.35,2.52%,58.49%,1.00,1.00
6/9/2020,ID-RI,Riau,2,0,0,2,119,6,107,6,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.33,19.59,0.00,0.99,5.04%,89.92%,,1.00
6/9/2020,ID-JA,Jambi,0,0,0,0,102,0,27,75,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,29.20,0.00,0.00,0.00%,26.47%,1.00,1.00
6/9/2020,ID-PA,Papua,18,0,0,18,1107,7,78,1022,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,4.15,255.05,0.00,1.61,0.63%,7.05%,0.67,1.00
6/9/2020,IDN,Indonesia,1042,40,510,492,33075,1923,11414,19738,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.93,124.72,0.15,7.25,5.81%,34.51%,1.23,1.25
6/9/2020,ID-PB,Papua Barat,4,0,1,3,183,1,75,107,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,160.43,0.00,0.88,0.55%,40.98%,,1.00
6/9/2020,ID-KB,Kalimantan Barat,24,0,0,24,231,2,116,113,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,4.43,42.60,0.00,0.37,0.87%,50.22%,,1.00
